ID,date,city,variable,amount,cid
61,2008, 屏東縣,家庭收支.平均戶內人口數,3.14,O
62,2008, 臺東縣,家庭收支.平均戶內人口數,2.99,P
63,2008, 花蓮縣,家庭收支.平均戶內人口數,3.06,Q
64,2008, 澎湖縣,家庭收支.平均戶內人口數,3,R
65,2008, 基隆市,家庭收支.平均戶內人口數,3.12,S
66,2008, 新竹市,家庭收支.平均戶內人口數,3.59,T
67,2008, 嘉義市,家庭收支.平均戶內人口數,2.99,U
68,2008, 金門縣,家庭收支.平均戶內人口數,3.71,V
69,2008, 連江縣,家庭收支.平均戶內人口數,3.4,W
70,2009, 臺灣地區,家庭收支.平均戶內人口數,3.34,A
71,2009, 新北市,家庭收支.平均戶內人口數,3.48,B
72,2009, 臺北市,家庭收支.平均戶內人口數,3.22,C
73,2009, 桃園市,家庭收支.平均戶內人口數,3.5,D
74,2009, 臺中市,家庭收支.平均戶內人口數,3.42,E
75,2009, 臺南市,家庭收支.平均戶內人口數,3.28,F
76,2009, 高雄市,家庭收支.平均戶內人口數,3.27,G
77,2009, 宜蘭縣,家庭收支.平均戶內人口數,3.11,H
78,2009, 新竹縣,家庭收支.平均戶內人口數,3.68,I
79,2009, 苗栗縣,家庭收支.平均戶內人口數,3.54,J
80,2009, 彰化縣,家庭收支.平均戶內人口數,3.56,K
81,2009, 南投縣,家庭收支.平均戶內人口數,3.54,L
82,2009, 雲林縣,家庭收支.平均戶內人口數,2.97,M
83,2009, 嘉義縣,家庭收支.平均戶內人口數,2.89,N
84,2009, 屏東縣,家庭收支.平均戶內人口數,3.23,O
85,2009, 臺東縣,家庭收支.平均戶內人口數,2.94,P
86,2009, 花蓮縣,家庭收支.平均戶內人口數,2.94,Q
87,2009, 澎湖縣,家庭收支.平均戶內人口數,2.95,R
88,2009, 基隆市,家庭收支.平均戶內人口數,3.25,S
89,2009, 新竹市,家庭收支.平均戶內人口數,3.51,T
90,2009, 嘉義市,家庭收支.平均戶內人口數,2.84,U
91,2009, 金門縣,家庭收支.平均戶內人口數,3.29,V
92,2009, 連江縣,家庭收支.平均戶內人口數,3.37,W
93,2010, 臺灣地區,家庭收支.平均戶內人口數,3.25,A
94,2010, 新北市,家庭收支.平均戶內人口數,3.27,B
95,2010, 臺北市,家庭收支.平均戶內人口數,3.23,C
96,2010, 桃園市,家庭收支.平均戶內人口數,3.36,D
97,2010, 臺中市,家庭收支.平均戶內人口數,3.41,E
98,2010, 臺南市,家庭收支.平均戶內人口數,3.16,F
99,2010, 高雄市,家庭收支.平均戶內人口數,3.12,G
100,2010, 宜蘭縣,家庭收支.平均戶內人口數,3.21,H
101,2010, 新竹縣,家庭收支.平均戶內人口數,3.72,I
102,2010, 苗栗縣,家庭收支.平均戶內人口數,3.42,J
103,2010, 彰化縣,家庭收支.平均戶內人口數,3.49,K
104,2010, 南投縣,家庭收支.平均戶內人口數,3.42,L
105,2010, 雲林縣,家庭收支.平均戶內人口數,3.01,M
106,2010, 嘉義縣,家庭收支.平均戶內人口數,3.04,N
107,2010, 屏東縣,家庭收支.平均戶內人口數,3.16,O
108,2010, 臺東縣,家庭收支.平均戶內人口數,2.55,P
109,2010, 花蓮縣,家庭收支.平均戶內人口數,2.95,Q
110,2010, 澎湖縣,家庭收支.平均戶內人口數,2.88,R
111,2010, 基隆市,家庭收支.平均戶內人口數,3.15,S
112,2010, 新竹市,家庭收支.平均戶內人口數,3.53,T
113,2010, 嘉義市,家庭收支.平均戶內人口數,2.79,U
114,2010, 金門縣,家庭收支.平均戶內人口數,3.49,V
115,2010, 連江縣,家庭收支.平均戶內人口數,3.28,W
116,2011, 臺灣地區,家庭收支.平均戶內人口數,3.29,A
117,2011, 新北市,家庭收支.平均戶內人口數,3.32,B
118,2011, 臺北市,家庭收支.平均戶內人口數,3.28,C
119,2011, 桃園市,家庭收支.平均戶內人口數,3.52,D
120,2011, 臺中市,家庭收支.平均戶內人口數,3.45,E
121,2011, 臺南市,家庭收支.平均戶內人口數,3.19,F
122,2011, 高雄市,家庭收支.平均戶內人口數,3.16,G
123,2011, 宜蘭縣,家庭收支.平均戶內人口數,3.17,H
124,2011, 新竹縣,家庭收支.平均戶內人口數,3.6,I
125,2011, 苗栗縣,家庭收支.平均戶內人口數,3.57,J
126,2011, 彰化縣,家庭收支.平均戶內人口數,3.54,K
127,2011, 南投縣,家庭收支.平均戶內人口數,3.4,L
128,2011, 雲林縣,家庭收支.平均戶內人口數,2.99,M
129,2011, 嘉義縣,家庭收支.平均戶內人口數,2.91,N
130,2011, 屏東縣,家庭收支.平均戶內人口數,3.01,O
131,2011, 臺東縣,家庭收支.平均戶內人口數,2.72,P
132,2011, 花蓮縣,家庭收支.平均戶內人口數,2.8,Q
133,2011, 澎湖縣,家庭收支.平均戶內人口數,2.86,R
134,2011, 基隆市,家庭收支.平均戶內人口數,3.18,S
135,2011, 新竹市,家庭收支.平均戶內人口數,3.45,T
136,2011, 嘉義市,家庭收支.平均戶內人口數,3.13,U
137,2011, 金門縣,家庭收支.平均戶內人口數,3.26,V
138,2011, 連江縣,家庭收支.平均戶內人口數,3.06,W
139,2012, 臺灣地區,家庭收支.平均戶內人口數,3.23,A
140,2012, 新北市,家庭收支.平均戶內人口數,3.28,B
141,2012, 臺北市,家庭收支.平均戶內人口數,3.21,C
142,2012, 桃園市,家庭收支.平均戶內人口數,3.5,D
143,2012, 臺中市,家庭收支.平均戶內人口數,3.27,E
144,2012, 臺南市,家庭收支.平均戶內人口數,3.18,F
145,2012, 高雄市,家庭收支.平均戶內人口數,3.15,G
146,2012, 宜蘭縣,家庭收支.平均戶內人口數,3.29,H
147,2012, 新竹縣,家庭收支.平均戶內人口數,3.58,I
148,2012, 苗栗縣,家庭收支.平均戶內人口數,3.37,J
149,2012, 彰化縣,家庭收支.平均戶內人口數,3.33,K
150,2012, 南投縣,家庭收支.平均戶內人口數,3.32,L
151,2012, 雲林縣,家庭收支.平均戶內人口數,2.94,M
152,2012, 嘉義縣,家庭收支.平均戶內人口數,2.82,N
153,2012, 屏東縣,家庭收支.平均戶內人口數,3.12,O
154,2012, 臺東縣,家庭收支.平均戶內人口數,2.71,P
155,2012, 花蓮縣,家庭收支.平均戶內人口數,2.75,Q
156,2012, 澎湖縣,家庭收支.平均戶內人口數,2.8,R
157,2012, 基隆市,家庭收支.平均戶內人口數,2.92,S
158,2012, 新竹市,家庭收支.平均戶內人口數,3.29,T
159,2012, 嘉義市,家庭收支.平均戶內人口數,3.04,U
160,2012, 金門縣,家庭收支.平均戶內人口數,3.23,V
161,2012, 連江縣,家庭收支.平均戶內人口數,2.93,W
162,2013, 臺灣地區,家庭收支.平均戶內人口數,3.21,A
163,2013, 新北市,家庭收支.平均戶內人口數,3.27,B
164,2013, 臺北市,家庭收支.平均戶內人口數,3.13,C
165,2013, 桃園市,家庭收支.平均戶內人口數,3.56,D
166,2013, 臺中市,家庭收支.平均戶內人口數,3.29,E
167,2013, 臺南市,家庭收支.平均戶內人口數,3.18,F
168,2013, 高雄市,家庭收支.平均戶內人口數,3.1,G
169,2013, 宜蘭縣,家庭收支.平均戶內人口數,3.05,H
170,2013, 新竹縣,家庭收支.平均戶內人口數,3.42,I
171,2013, 苗栗縣,家庭收支.平均戶內人口數,3.24,J
172,2013, 彰化縣,家庭收支.平均戶內人口數,3.35,K
173,2013, 南投縣,家庭收支.平均戶內人口數,3.07,L
174,2013, 雲林縣,家庭收支.平均戶內人口數,2.87,M
175,2013, 嘉義縣,家庭收支.平均戶內人口數,3.07,N
176,2013, 屏東縣,家庭收支.平均戶內人口數,3.11,O
177,2013, 臺東縣,家庭收支.平均戶內人口數,2.54,P
178,2013, 花蓮縣,家庭收支.平均戶內人口數,2.91,Q
179,2013, 澎湖縣,家庭收支.平均戶內人口數,2.82,R
180,2013, 基隆市,家庭收支.平均戶內人口數,2.9,S
181,2013, 新竹市,家庭收支.平均戶內人口數,3.39,T
182,2013, 嘉義市,家庭收支.平均戶內人口數,3.29,U
183,2013, 金門縣,家庭收支.平均戶內人口數,3.2,V
184,2013, 連江縣,家庭收支.平均戶內人口數,3.06,W
185,2014, 臺灣地區,家庭收支.平均戶內人口數,3.15,A
186,2014, 新北市,家庭收支.平均戶內人口數,3.25,B
187,2014, 臺北市,家庭收支.平均戶內人口數,3.13,C
188,2014, 桃園市,家庭收支.平均戶內人口數,3.46,D
189,2014, 臺中市,家庭收支.平均戶內人口數,3.15,E
190,2014, 臺南市,家庭收支.平均戶內人口數,3.12,F
191,2014, 高雄市,家庭收支.平均戶內人口數,3.05,G
192,2014, 宜蘭縣,家庭收支.平均戶內人口數,3.17,H
193,2014, 新竹縣,家庭收支.平均戶內人口數,3.49,I
194,2014, 苗栗縣,家庭收支.平均戶內人口數,3.39,J
195,2014, 彰化縣,家庭收支.平均戶內人口數,3.31,K
196,2014, 南投縣,家庭收支.平均戶內人口數,3.03,L
197,2014, 雲林縣,家庭收支.平均戶內人口數,2.85,M
198,2014, 嘉義縣,家庭收支.平均戶內人口數,2.77,N
199,2014, 屏東縣,家庭收支.平均戶內人口數,2.84,O
200,2014, 臺東縣,家庭收支.平均戶內人口數,2.58,P
201,2014, 花蓮縣,家庭收支.平均戶內人口數,2.64,Q
202,2014, 澎湖縣,家庭收支.平均戶內人口數,2.63,R
203,2014, 基隆市,家庭收支.平均戶內人口數,2.8,S
204,2014, 新竹市,家庭收支.平均戶內人口數,3.36,T
205,2014, 嘉義市,家庭收支.平均戶內人口數,2.97,U
206,2014, 金門縣,家庭收支.平均戶內人口數,3.02,V
207,2014, 連江縣,家庭收支.平均戶內人口數,2.84,W
208,2015, 臺灣地區,家庭收支.平均戶內人口數,3.1,A
209,2015, 新北市,家庭收支.平均戶內人口數,3.14,B
210,2015, 臺北市,家庭收支.平均戶內人口數,3.08,C
211,2015, 桃園市,家庭收支.平均戶內人口數,3.45,D
212,2015, 臺中市,家庭收支.平均戶內人口數,3.11,E
213,2015, 臺南市,家庭收支.平均戶內人口數,3.11,F
214,2015, 高雄市,家庭收支.平均戶內人口數,2.96,G
215,2015, 宜蘭縣,家庭收支.平均戶內人口數,3.23,H
216,2015, 新竹縣,家庭收支.平均戶內人口數,3.31,I
217,2015, 苗栗縣,家庭收支.平均戶內人口數,3.15,J
218,2015, 彰化縣,家庭收支.平均戶內人口數,3.15,K
219,2015, 南投縣,家庭收支.平均戶內人口數,3.01,L
220,2015, 雲林縣,家庭收支.平均戶內人口數,2.9,M
221,2015, 嘉義縣,家庭收支.平均戶內人口數,3.09,N
222,2015, 屏東縣,家庭收支.平均戶內人口數,2.91,O
223,2015, 臺東縣,家庭收支.平均戶內人口數,2.53,P
224,2015, 花蓮縣,家庭收支.平均戶內人口數,2.71,Q
225,2015, 澎湖縣,家庭收支.平均戶內人口數,2.55,R
226,2015, 基隆市,家庭收支.平均戶內人口數,2.84,S
227,2015, 新竹市,家庭收支.平均戶內人口數,3.33,T
228,2015, 嘉義市,家庭收支.平均戶內人口數,3.09,U
229,2015, 金門縣,家庭收支.平均戶內人口數,3.23,V
230,2015, 連江縣,家庭收支.平均戶內人口數,2.81,W
231,2006, 臺灣地區,家庭收支.平均每戶就業人數,1.52,A
232,2006, 新北市,家庭收支.平均每戶就業人數,1.52,B
233,2006, 臺北市,家庭收支.平均每戶就業人數,1.4,C
234,2006, 桃園市,家庭收支.平均每戶就業人數,1.63,D
235,2006, 臺中市,家庭收支.平均每戶就業人數,1.58,E
236,2006, 臺南市,家庭收支.平均每戶就業人數,1.57,F
237,2006, 高雄市,家庭收支.平均每戶就業人數,1.45,G
238,2006, 宜蘭縣,家庭收支.平均每戶就業人數,1.37,H
239,2006, 新竹縣,家庭收支.平均每戶就業人數,1.8,I
240,2006, 苗栗縣,家庭收支.平均每戶就業人數,1.58,J
241,2006, 彰化縣,家庭收支.平均每戶就業人數,1.85,K
242,2006, 南投縣,家庭收支.平均每戶就業人數,1.55,L
243,2006, 雲林縣,家庭收支.平均每戶就業人數,1.61,M
244,2006, 嘉義縣,家庭收支.平均每戶就業人數,1.46,N
245,2006, 屏東縣,家庭收支.平均每戶就業人數,1.53,O
246,2006, 臺東縣,家庭收支.平均每戶就業人數,1.19,P
247,2006, 花蓮縣,家庭收支.平均每戶就業人數,1.18,Q
248,2006, 澎湖縣,家庭收支.平均每戶就業人數,1,R
249,2006, 基隆市,家庭收支.平均每戶就業人數,1.31,S
250,2006, 新竹市,家庭收支.平均每戶就業人數,1.58,T
251,2006, 嘉義市,家庭收支.平均每戶就業人數,1.24,U
252,2006, 金門縣,家庭收支.平均每戶就業人數,1.23,V
253,2006, 連江縣,家庭收支.平均每戶就業人數,1.55,W
254,2007, 臺灣地區,家庭收支.平均每戶就業人數,1.5,A
255,2007, 新北市,家庭收支.平均每戶就業人數,1.56,B
256,2007, 臺北市,家庭收支.平均每戶就業人數,1.42,C
257,2007, 桃園市,家庭收支.平均每戶就業人數,1.57,D
258,2007, 臺中市,家庭收支.平均每戶就業人數,1.54,E
259,2007, 臺南市,家庭收支.平均每戶就業人數,1.6,F
260,2007, 高雄市,家庭收支.平均每戶就業人數,1.46,G
261,2007, 宜蘭縣,家庭收支.平均每戶就業人數,1.3,H
262,2007, 新竹縣,家庭收支.平均每戶就業人數,1.66,I
263,2007, 苗栗縣,家庭收支.平均每戶就業人數,1.5,J
264,2007, 彰化縣,家庭收支.平均每戶就業人數,1.64,K
265,2007, 南投縣,家庭收支.平均每戶就業人數,1.65,L
266,2007, 雲林縣,家庭收支.平均每戶就業人數,1.48,M
267,2007, 嘉義縣,家庭收支.平均每戶就業人數,1.36,N
268,2007, 屏東縣,家庭收支.平均每戶就業人數,1.43,O
269,2007, 臺東縣,家庭收支.平均每戶就業人數,1.22,P
270,2007, 花蓮縣,家庭收支.平均每戶就業人數,1.17,Q
271,2007, 澎湖縣,家庭收支.平均每戶就業人數,0.98,R
272,2007, 基隆市,家庭收支.平均每戶就業人數,1.31,S
273,2007, 新竹市,家庭收支.平均每戶就業人數,1.53,T
274,2007, 嘉義市,家庭收支.平均每戶就業人數,1.29,U
275,2007, 金門縣,家庭收支.平均每戶就業人數,1.21,V
276,2007, 連江縣,家庭收支.平均每戶就業人數,1.6,W
277,2008, 臺灣地區,家庭收支.平均每戶就業人數,1.49,A
278,2008, 新北市,家庭收支.平均每戶就業人數,1.58,B
279,2008, 臺北市,家庭收支.平均每戶就業人數,1.4,C
280,2008, 桃園市,家庭收支.平均每戶就業人數,1.53,D
281,2008, 臺中市,家庭收支.平均每戶就業人數,1.56,E
282,2008, 臺南市,家庭收支.平均每戶就業人數,1.54,F
283,2008, 高雄市,家庭收支.平均每戶就業人數,1.47,G
284,2008, 宜蘭縣,家庭收支.平均每戶就業人數,1.31,H
285,2008, 新竹縣,家庭收支.平均每戶就業人數,1.68,I
286,2008, 苗栗縣,家庭收支.平均每戶就業人數,1.45,J
287,2008, 彰化縣,家庭收支.平均每戶就業人數,1.66,K
288,2008, 南投縣,家庭收支.平均每戶就業人數,1.51,L
289,2008, 雲林縣,家庭收支.平均每戶就業人數,1.38,M
290,2008, 嘉義縣,家庭收支.平均每戶就業人數,1.34,N
291,2008, 屏東縣,家庭收支.平均每戶就業人數,1.43,O
292,2008, 臺東縣,家庭收支.平均每戶就業人數,1.23,P
293,2008, 花蓮縣,家庭收支.平均每戶就業人數,1.19,Q
294,2008, 澎湖縣,家庭收支.平均每戶就業人數,1.13,R
295,2008, 基隆市,家庭收支.平均每戶就業人數,1.28,S
296,2008, 新竹市,家庭收支.平均每戶就業人數,1.52,T
297,2008, 嘉義市,家庭收支.平均每戶就業人數,1.2,U
298,2008, 金門縣,家庭收支.平均每戶就業人數,1.34,V
299,2008, 連江縣,家庭收支.平均每戶就業人數,1.56,W
300,2009, 臺灣地區,家庭收支.平均每戶就業人數,1.46,A
301,2009, 新北市,家庭收支.平均每戶就業人數,1.55,B
302,2009, 臺北市,家庭收支.平均每戶就業人數,1.36,C
303,2009, 桃園市,家庭收支.平均每戶就業人數,1.5,D
304,2009, 臺中市,家庭收支.平均每戶就業人數,1.46,E
305,2009, 臺南市,家庭收支.平均每戶就業人數,1.49,F
306,2009, 高雄市,家庭收支.平均每戶就業人數,1.47,G
307,2009, 宜蘭縣,家庭收支.平均每戶就業人數,1.25,H
308,2009, 新竹縣,家庭收支.平均每戶就業人數,1.64,I
309,2009, 苗栗縣,家庭收支.平均每戶就業人數,1.46,J
310,2009, 彰化縣,家庭收支.平均每戶就業人數,1.58,K
311,2009, 南投縣,家庭收支.平均每戶就業人數,1.53,L
312,2009, 雲林縣,家庭收支.平均每戶就業人數,1.4,M
313,2009, 嘉義縣,家庭收支.平均每戶就業人數,1.38,N
314,2009, 屏東縣,家庭收支.平均每戶就業人數,1.47,O
315,2009, 臺東縣,家庭收支.平均每戶就業人數,1.32,P
316,2009, 花蓮縣,家庭收支.平均每戶就業人數,1.13,Q
317,2009, 澎湖縣,家庭收支.平均每戶就業人數,1.22,R
318,2009, 基隆市,家庭收支.平均每戶就業人數,1.35,S
319,2009, 新竹市,家庭收支.平均每戶就業人數,1.46,T
320,2009, 嘉義市,家庭收支.平均每戶就業人數,1.17,U
321,2009, 金門縣,家庭收支.平均每戶就業人數,1.17,V
322,2009, 連江縣,家庭收支.平均每戶就業人數,1.67,W
323,2010, 臺灣地區,家庭收支.平均每戶就業人數,1.44,A
324,2010, 新北市,家庭收支.平均每戶就業人數,1.48,B
325,2010, 臺北市,家庭收支.平均每戶就業人數,1.37,C
326,2010, 桃園市,家庭收支.平均每戶就業人數,1.47,D
327,2010, 臺中市,家庭收支.平均每戶就業人數,1.5,E
328,2010, 臺南市,家庭收支.平均每戶就業人數,1.46,F
329,2010, 高雄市,家庭收支.平均每戶就業人數,1.38,G
330,2010, 宜蘭縣,家庭收支.平均每戶就業人數,1.3,H
331,2010, 新竹縣,家庭收支.平均每戶就業人數,1.67,I
332,2010, 苗栗縣,家庭收支.平均每戶就業人數,1.48,J
333,2010, 彰化縣,家庭收支.平均每戶就業人數,1.62,K
334,2010, 南投縣,家庭收支.平均每戶就業人數,1.48,L
335,2010, 雲林縣,家庭收支.平均每戶就業人數,1.38,M
336,2010, 嘉義縣,家庭收支.平均每戶就業人數,1.36,N
337,2010, 屏東縣,家庭收支.平均每戶就業人數,1.35,O
338,2010, 臺東縣,家庭收支.平均每戶就業人數,1.17,P
339,2010, 花蓮縣,家庭收支.平均每戶就業人數,1.23,Q
340,2010, 澎湖縣,家庭收支.平均每戶就業人數,1.08,R
341,2010, 基隆市,家庭收支.平均每戶就業人數,1.38,S
342,2010, 新竹市,家庭收支.平均每戶就業人數,1.66,T
343,2010, 嘉義市,家庭收支.平均每戶就業人數,1.11,U
344,2010, 金門縣,家庭收支.平均每戶就業人數,1.2,V
345,2010, 連江縣,家庭收支.平均每戶就業人數,1.71,W
346,2011, 臺灣地區,家庭收支.平均每戶就業人數,1.49,A
347,2011, 新北市,家庭收支.平均每戶就業人數,1.54,B
348,2011, 臺北市,家庭收支.平均每戶就業人數,1.41,C
349,2011, 桃園市,家庭收支.平均每戶就業人數,1.55,D
350,2011, 臺中市,家庭收支.平均每戶就業人數,1.57,E
351,2011, 臺南市,家庭收支.平均每戶就業人數,1.57,F
352,2011, 高雄市,家庭收支.平均每戶就業人數,1.41,G
353,2011, 宜蘭縣,家庭收支.平均每戶就業人數,1.22,H
354,2011, 新竹縣,家庭收支.平均每戶就業人數,1.64,I
355,2011, 苗栗縣,家庭收支.平均每戶就業人數,1.57,J
356,2011, 彰化縣,家庭收支.平均每戶就業人數,1.68,K
357,2011, 南投縣,家庭收支.平均每戶就業人數,1.49,L
358,2011, 雲林縣,家庭收支.平均每戶就業人數,1.37,M
359,2011, 嘉義縣,家庭收支.平均每戶就業人數,1.36,N
360,2011, 屏東縣,家庭收支.平均每戶就業人數,1.44,O
361,2011, 臺東縣,家庭收支.平均每戶就業人數,1.19,P
362,2011, 花蓮縣,家庭收支.平均每戶就業人數,1.23,Q
363,2011, 澎湖縣,家庭收支.平均每戶就業人數,1.05,R
364,2011, 基隆市,家庭收支.平均每戶就業人數,1.43,S
365,2011, 新竹市,家庭收支.平均每戶就業人數,1.52,T
366,2011, 嘉義市,家庭收支.平均每戶就業人數,1.28,U
367,2011, 金門縣,家庭收支.平均每戶就業人數,1.23,V
368,2011, 連江縣,家庭收支.平均每戶就業人數,1.57,W
369,2012, 臺灣地區,家庭收支.平均每戶就業人數,1.46,A
370,2012, 新北市,家庭收支.平均每戶就業人數,1.51,B
371,2012, 臺北市,家庭收支.平均每戶就業人數,1.39,C
372,2012, 桃園市,家庭收支.平均每戶就業人數,1.58,D
373,2012, 臺中市,家庭收支.平均每戶就業人數,1.48,E
374,2012, 臺南市,家庭收支.平均每戶就業人數,1.49,F
375,2012, 高雄市,家庭收支.平均每戶就業人數,1.41,G
376,2012, 宜蘭縣,家庭收支.平均每戶就業人數,1.36,H
377,2012, 新竹縣,家庭收支.平均每戶就業人數,1.68,I
378,2012, 苗栗縣,家庭收支.平均每戶就業人數,1.46,J
379,2012, 彰化縣,家庭收支.平均每戶就業人數,1.58,K
380,2012, 南投縣,家庭收支.平均每戶就業人數,1.61,L
381,2012, 雲林縣,家庭收支.平均每戶就業人數,1.37,M
382,2012, 嘉義縣,家庭收支.平均每戶就業人數,1.29,N
383,2012, 屏東縣,家庭收支.平均每戶就業人數,1.48,O
384,2012, 臺東縣,家庭收支.平均每戶就業人數,1.15,P
385,2012, 花蓮縣,家庭收支.平均每戶就業人數,1.19,Q
386,2012, 澎湖縣,家庭收支.平均每戶就業人數,1.04,R
387,2012, 基隆市,家庭收支.平均每戶就業人數,1.27,S
388,2012, 新竹市,家庭收支.平均每戶就業人數,1.5,T
389,2012, 嘉義市,家庭收支.平均每戶就業人數,1.31,U
390,2012, 金門縣,家庭收支.平均每戶就業人數,1.23,V
391,2012, 連江縣,家庭收支.平均每戶就業人數,1.48,W
392,2013, 臺灣地區,家庭收支.平均每戶就業人數,1.46,A
393,2013, 新北市,家庭收支.平均每戶就業人數,1.5,B
394,2013, 臺北市,家庭收支.平均每戶就業人數,1.33,C
395,2013, 桃園市,家庭收支.平均每戶就業人數,1.61,D
396,2013, 臺中市,家庭收支.平均每戶就業人數,1.52,E
397,2013, 臺南市,家庭收支.平均每戶就業人數,1.51,F
398,2013, 高雄市,家庭收支.平均每戶就業人數,1.44,G
399,2013, 宜蘭縣,家庭收支.平均每戶就業人數,1.26,H
400,2013, 新竹縣,家庭收支.平均每戶就業人數,1.61,I
401,2013, 苗栗縣,家庭收支.平均每戶就業人數,1.44,J
402,2013, 彰化縣,家庭收支.平均每戶就業人數,1.62,K
403,2013, 南投縣,家庭收支.平均每戶就業人數,1.45,L
404,2013, 雲林縣,家庭收支.平均每戶就業人數,1.32,M
405,2013, 嘉義縣,家庭收支.平均每戶就業人數,1.38,N
406,2013, 屏東縣,家庭收支.平均每戶就業人數,1.5,O
407,2013, 臺東縣,家庭收支.平均每戶就業人數,1.09,P
408,2013, 花蓮縣,家庭收支.平均每戶就業人數,1.18,Q
409,2013, 澎湖縣,家庭收支.平均每戶就業人數,1.11,R
410,2013, 基隆市,家庭收支.平均每戶就業人數,1.29,S
411,2013, 新竹市,家庭收支.平均每戶就業人數,1.54,T
412,2013, 嘉義市,家庭收支.平均每戶就業人數,1.48,U
413,2013, 金門縣,家庭收支.平均每戶就業人數,1.26,V
414,2013, 連江縣,家庭收支.平均每戶就業人數,1.61,W
415,2014, 臺灣地區,家庭收支.平均每戶就業人數,1.45,A
416,2014, 新北市,家庭收支.平均每戶就業人數,1.51,B
417,2014, 臺北市,家庭收支.平均每戶就業人數,1.34,C
418,2014, 桃園市,家庭收支.平均每戶就業人數,1.65,D
419,2014, 臺中市,家庭收支.平均每戶就業人數,1.47,E
